"time","passengers","distance","fare","payment_method","tip"
"2021-09-01T15:27:53.000000Z",1.0,0.93,5.5,"Cash",0.0
"2021-09-01T15:27:53.000000Z",2.0,0.66,6.5,"Cash",0.0
"2021-09-01T15:27:53.000000Z",1.0,1.2,8.5,"Card",1.85
"2021-09-01T15:27:54.000000Z",1.0,0.9,6.5,"Cash",0.0
"2021-09-01T15:27:54.000000Z",1.0,2.84,15.0,"Cash",0.0
"2021-09-01T15:27:54.000000Z",1.0,12.870000000000,52.0,"Cash",0.0
"2021-09-01T15:27:54.000000Z",1.0,2.300000000000,14.0,"Card",0.0
"2021-09-01T15:27:54.000000Z",1.0,1.1,8.0,"Cash",0.0
"2021-09-01T15:27:54.000000Z",5.0,9.870000000000,30.0,"Card",7.310000000000
"2021-09-01T15:27:54.000000Z",1.0,1.8,10.0,"Card",1.62
"2021-09-01T15:27:55.000000Z",1.0,1.62,9.0,"Card",1.0
"2021-09-01T15:27:55.000000Z",6.0,2.83,12.0,"Card",2.56
"2021-09-01T15:27:55.000000Z",2.0,0.6,4.5,"Cash",0.0
"2021-09-01T15:27:55.000000Z",2.0,0.72,6.0,"Card",1.36
"2021-09-01T15:27:55.000000Z",1.0,1.03,6.0,"Cash",0.0
"2021-09-01T15:27:55.000000Z",6.0,3.510000000000,20.0,"Card",4.16
"2021-09-01T15:27:55.000000Z",3.0,1.390000000000,6.0,"Card",0.0
"2021-09-01T15:27:55.000000Z",2.0,18.03,52.0,"Card",11.71
"2021-09-01T15:27:56.000000Z",1.0,0.3,5.0,"Card",1.45
"2021-09-01T15:27:56.000000Z",1.0,4.1,19.0,"Card",3.95
"2021-09-01T15:27:56.000000Z",1.0,0.33,4.0,"Card",0.96
"2021-09-01T15:27:56.000000Z",1.0,9.46,30.0,"Card",0.0
"2021-09-01T15:27:56.000000Z",1.0,11.55,35.0,"Card",8.31
"2021-09-01T15:27:56.000000Z",1.0,1.1,6.0,"Card",1.0
"2021-09-01T15:27:56.000000Z",1.0,1.09,10.0,"Card",2.7
"2021-09-01T15:27:56.000000Z",1.0,19.2,52.0,"Card",5.0
"2021-09-01T15:27:56.000000Z",2.0,1.6,9.0,"Card",1.95
"2021-09-01T15:27:56.000000Z",1.0,2.1,10.0,"Card",2.15
"2021-09-01T15:27:56.000000Z",1.0,2.4,13.5,"Cash",0.0
"2021-09-01T15:27:57.000000Z",1.0,1.0,6.5,"Card",2.0
"2021-09-01T15:27:57.000000Z",1.0,1.900000000000,11.0,"Card",0.0
"2021-09-01T15:27:57.000000Z",1.0,0.8,5.0,"Card",1.200000000000
"2021-09-01T15:27:57.000000Z",1.0,1.400000000000,8.0,"Card",1.75
"2021-09-01T15:27:57.000000Z",1.0,1.400000000000,8.5,"Card",1.86
"2021-09-01T15:27:58.000000Z",1.0,4.24,18.5,"Card",1.0
"2021-09-01T15:27:58.000000Z",2.0,11.950000000000,41.5,"Card",9.61
"2021-09-01T15:27:58.000000Z",1.0,1.0,6.0,"Cash",0.0
"2021-09-01T15:27:58.000000Z",1.0,1.0,9.5,"Card",2.0
"2021-09-01T15:27:59.000000Z",1.0,5.62,18.0,"Card",5.64
"2021-09-01T15:27:59.000000Z",5.0,0.79,7.5,"Card",1.3
"2021-09-01T15:27:59.000000Z",1.0,2.780000000000,15.5,"Card",1.75
"2021-09-01T15:27:59.000000Z",5.0,0.9,6.5,"Card",1.82
"2021-09-01T15:27:59.000000Z",1.0,1.1,7.5,"Cash",0.0
"2021-09-01T15:27:59.000000Z",1.0,5.08,23.5,"Card",6.08
"2021-09-01T15:27:59.000000Z",1.0,0.91,5.5,"Card",0.5
"2021-09-01T15:28:00.000000Z",2.0,0.8,5.5,"Card",1.0
"2021-09-01T15:28:00.000000Z",1.0,18.5,52.0,"Card",11.700000000000
"2021-09-01T15:28:00.000000Z",1.0,2.1,10.0,"Card",2.7
"2021-09-01T15:28:00.000000Z",1.0,0.6,5.5,"Card",1.26
"2021-09-01T15:28:00.000000Z",1.0,0.950000000000,6.0,"Cash",0.0
"2021-09-01T15:28:00.000000Z",1.0,0.8,7.0,"Cash",0.0
"2021-09-01T15:28:01.000000Z",2.0,0.85,5.0,"Cash",0.0
"2021-09-01T15:28:01.000000Z",1.0,1.0,8.0,"Card",1.75
"2021-09-01T15:28:01.000000Z",1.0,20.03,52.0,"Card",11.71
"2021-09-01T15:28:01.000000Z",1.0,10.07,35.0,"Card",10.39
"2021-09-01T15:28:01.000000Z",1.0,8.5,52.0,"Card",0.0
"2021-09-01T15:28:01.000000Z",1.0,4.7,19.5,"Cash",0.0
"2021-09-01T15:28:01.000000Z",1.0,1.1,6.5,"Cash",0.0
"2021-09-01T15:28:01.000000Z",1.0,11.15,34.5,"Card",0.0
"2021-09-01T15:28:01.000000Z",1.0,13.4,38.5,"Card",9.0
"2021-09-01T15:28:01.000000Z",6.0,1.04,6.0,"Card",1.0
"2021-09-01T15:28:01.000000Z",5.0,1.890000000000,8.5,"Card",1.86
"2021-09-01T15:28:01.000000Z",1.0,1.910000000000,11.0,"Cash",0.0
"2021-09-01T15:28:02.000000Z",1.0,2.760000000000,11.0,"Card",0.0
"2021-09-01T15:28:02.000000Z",1.0,1.1,7.5,"Card",2.0
"2021-09-01T15:28:02.000000Z",1.0,0.62,4.0,"Card",1.200000000000
"2021-09-01T15:28:02.000000Z",4.0,2.2,12.0,"Cash",0.0
"2021-09-01T15:28:02.000000Z",1.0,2.89,16.0,"Card",3.36
"2021-09-01T15:28:03.000000Z",2.0,0.64,5.0,"Card",1.0
"2021-09-01T15:28:03.000000Z",1.0,2.300000000000,13.0,"Card",3.45
"2021-09-01T15:28:03.000000Z",1.0,17.0,52.0,"Cash",0.0
"2021-09-01T15:28:04.000000Z",3.0,1.400000000000,8.5,"Cash",0.0
"2021-09-01T15:28:04.000000Z",1.0,12.5,42.0,"Card",9.71
"2021-09-01T15:28:04.000000Z",1.0,0.99,6.5,"Card",1.46
"2021-09-01T15:28:04.000000Z",3.0,0.48,4.0,"Cash",0.0
"2021-09-01T15:28:05.000000Z",1.0,0.3,4.0,"Card",0.950000000000
"2021-09-01T15:28:05.000000Z",1.0,0.6,5.0,"Cash",0.0
"2021-09-01T15:28:05.000000Z",1.0,1.52,10.5,"Card",1.0
"2021-09-01T15:28:05.000000Z",2.0,1.48,7.0,"Card",3.0
"2021-09-01T15:28:05.000000Z",1.0,0.21,3.0,"Cash",0.0
"2021-09-01T15:28:05.000000Z",1.0,3.25,14.0,"Card",2.96
"2021-09-01T15:28:05.000000Z",1.0,2.300000000000,13.0,"Cash",0.0
"2021-09-01T15:28:05.000000Z",1.0,0.99,6.5,"Card",1.46
"2021-09-01T15:28:05.000000Z",2.0,0.8,5.5,"Card",1.26
"2021-09-01T15:28:06.000000Z",1.0,0.4,6.0,"Card",1.35
"2021-09-01T15:28:06.000000Z",1.0,1.23,12.0,"Cash",0.0
"2021-09-01T15:28:06.000000Z",2.0,0.6,5.0,"Cash",0.0
"2021-09-01T15:28:06.000000Z",2.0,0.48,4.5,"Cash",0.0
"2021-09-01T15:28:06.000000Z",1.0,0.76,7.5,"Card",2.49
"2021-09-01T15:28:07.000000Z",6.0,5.66,23.5,"Card",6.08
"2021-09-01T15:28:07.000000Z",1.0,1.6,10.0,"Card",1.200000000000
"2021-09-01T15:28:07.000000Z",1.0,4.8,19.5,"Cash",0.0
"2021-09-01T15:28:07.000000Z",1.0,1.47,7.5,"Card",1.660000000000
"2021-09-01T15:28:07.000000Z",5.0,0.5,4.0,"Cash",0.0
"2021-09-01T15:28:07.000000Z",2.0,3.820000000000,16.0,"Card",3.36
"2021-09-01T15:28:07.000000Z",1.0,6.4,23.5,"Card",4.850000000000
"2021-09-01T15:28:08.000000Z",1.0,0.8,6.0,"Cash",0.0
"2021-09-01T15:28:08.000000Z",2.0,1.01,6.0,"Card",1.36
"2021-09-01T15:28:08.000000Z",1.0,1.12,10.5,"Card",5.0
"2021-09-01T15:28:08.000000Z",2.0,2.38,12.0,"Card",3.2
"2021-09-01T15:28:09.000000Z",2.0,7.3,28.0,"Card",5.76
"2021-09-01T15:28:09.000000Z",3.0,2.5,20.5,"Card",4.25
"2021-09-01T15:28:09.000000Z",1.0,1.880000000000,8.5,"Card",1.86
"2021-09-01T15:28:09.000000Z",1.0,0.84,6.0,"Card",1.36
"2021-09-01T15:28:09.000000Z",2.0,17.6,52.0,"Card",0.02
"2021-09-01T15:28:09.000000Z",1.0,2.6,14.5,"Card",3.800000000000
"2021-09-01T15:28:10.000000Z",1.0,4.33,23.5,"Card",0.0
"2021-09-01T15:28:10.000000Z",0.0,1.400000000000,9.0,"Card",1.47
"2021-09-01T15:28:10.000000Z",1.0,0.64,5.0,"Card",0.58
"2021-09-01T15:28:10.000000Z",1.0,1.24,8.0,"Card",0.0
"2021-09-01T15:28:10.000000Z",1.0,1.150000000000,6.5,"Cash",0.0
"2021-09-01T15:28:10.000000Z",1.0,4.2,22.5,"Card",2.0
"2021-09-01T15:28:10.000000Z",2.0,1.81,9.5,"Card",2.06
"2021-09-01T15:28:10.000000Z",2.0,4.600000000000,20.0,"Card",2.5
"2021-09-01T15:28:10.000000Z",1.0,1.400000000000,10.5,"Card",1.0
"2021-09-01T15:28:10.000000Z",1.0,1.400000000000,9.0,"Cash",0.0
"2021-09-01T15:28:11.000000Z",2.0,1.46,7.0,"Card",2.08
"2021-09-01T15:28:11.000000Z",3.0,10.120000000000,33.5,"Card",10.02
"2021-09-01T15:28:11.000000Z",1.0,0.950000000000,6.0,"Card",0.0
"2021-09-01T15:28:12.000000Z",1.0,0.07,8.0,"Card",0.0
"2021-09-01T15:28:12.000000Z",1.0,2.4,13.5,"Card",3.550000000000
"2021-09-01T15:28:12.000000Z",3.0,20.39,52.0,"Card",11.71
"2021-09-01T15:28:12.000000Z",1.0,0.700000000000,5.5,"Cash",0.0
"2021-09-01T15:28:12.000000Z",3.0,21.400000000000,52.0,"Card",11.71
"2021-09-01T15:28:12.000000Z",1.0,4.3,17.5,"Card",3.65
"2021-09-01T15:28:13.000000Z",1.0,0.31,4.0,"Card",0.96
"2021-09-01T15:28:13.000000Z",1.0,10.0,39.0,"Card",9.1
"2021-09-01T15:28:13.000000Z",5.0,1.46,9.0,"Cash",0.0
"2021-09-01T15:28:13.000000Z",1.0,1.19,7.0,"Card",1.56
"2021-09-01T15:28:13.000000Z",5.0,2.19,12.5,"Cash",0.0
"2021-09-01T15:28:13.000000Z",1.0,1.0,7.5,"Cash",0.0
"2021-09-01T15:28:13.000000Z",1.0,3.4,13.0,"Cash",0.0
"2021-09-01T15:28:14.000000Z",1.0,1.0,6.0,"Cash",0.0
"2021-09-01T15:28:14.000000Z",1.0,3.89,16.0,"Cash",0.0
"2021-09-01T15:28:14.000000Z",1.0,5.49,19.5,"Cash",0.0
"2021-09-01T15:28:14.000000Z",1.0,1.32,7.5,"Cash",0.0
"2021-09-01T15:28:14.000000Z",2.0,1.93,9.0,"Cash",0.0
"2021-09-01T15:28:14.000000Z",1.0,1.25,8.0,"Card",1.76
"2021-09-01T15:28:14.000000Z",1.0,0.38,3.5,"Card",0.86
"2021-09-01T15:28:14.000000Z",1.0,4.310000000000,16.5,"Card",4.61
"2021-09-01T15:28:14.000000Z",2.0,3.7,15.5,"Card",3.25
"2021-09-01T15:28:15.000000Z",1.0,1.5,9.5,"Card",2.05
"2021-09-01T15:28:15.000000Z",1.0,1.78,14.5,"Cash",0.0
"2021-09-01T15:28:15.000000Z",1.0,1.5,8.0,"Card",1.76
"2021-09-01T15:28:15.000000Z",2.0,3.94,17.5,"Card",1.5
"2021-09-01T15:28:15.000000Z",1.0,0.9,7.5,"Card",1.0
"2021-09-01T15:28:16.000000Z",1.0,2.1,10.0,"Card",1.62
"2021-09-01T15:28:16.000000Z",2.0,2.2,15.5,"Cash",0.0
"2021-09-01T15:28:16.000000Z",5.0,1.96,11.0,"Cash",0.0
"2021-09-01T15:28:16.000000Z",1.0,0.56,4.5,"Cash",0.0
"2021-09-01T15:28:16.000000Z",1.0,0.34,5.5,"Cash",0.0
"2021-09-01T15:28:17.000000Z",1.0,1.1,7.0,"Card",1.56
"2021-09-01T15:28:17.000000Z",1.0,2.6,17.0,"Card",3.550000000000
"2021-09-01T15:28:17.000000Z",1.0,2.4,12.5,"Card",2.65
"2021-09-01T15:28:17.000000Z",5.0,0.830000000000,6.0,"Cash",0.0
"2021-09-01T15:28:17.000000Z",1.0,3.4,17.5,"Cash",0.0
"2021-09-01T15:28:18.000000Z",1.0,3.300000000000,14.0,"Card",2.95
"2021-09-01T15:28:18.000000Z",1.0,2.46,15.0,"Cash",0.0
"2021-09-01T15:28:18.000000Z",6.0,3.85,16.5,"Cash",0.0
"2021-09-01T15:28:19.000000Z",1.0,0.8,6.5,"No Charge",0.0
"2021-09-01T15:28:19.000000Z",1.0,0.75,6.0,"Cash",0.0
"2021-09-01T15:28:19.000000Z",1.0,2.4,13.5,"Card",2.85
"2021-09-01T15:28:19.000000Z",1.0,1.0,6.5,"Card",1.8
"2021-09-01T15:28:19.000000Z",1.0,3.820000000000,13.5,"Cash",0.0
"2021-09-01T15:28:19.000000Z",1.0,1.8,10.5,"Card",2.800000000000
"2021-09-01T15:28:20.000000Z",1.0,3.35,18.0,"Cash",0.0
"2021-09-01T15:28:20.000000Z",1.0,2.5,11.0,"Card",0.0
"2021-09-01T15:28:20.000000Z",5.0,5.17,22.0,"Card",5.7
"2021-09-01T15:28:20.000000Z",3.0,1.18,6.5,"Card",1.0
"2021-09-01T15:28:20.000000Z",1.0,0.9,6.5,"Card",1.0
"2021-09-01T15:28:20.000000Z",3.0,2.300000000000,10.5,"Card",2.25
"2021-09-01T15:28:20.000000Z",1.0,3.5,18.5,"Card",3.85
"2021-09-01T15:28:20.000000Z",1.0,1.21,7.5,"Card",1.660000000000
"2021-09-01T15:28:20.000000Z",4.0,0.700000000000,5.0,"Card",0.0
"2021-09-01T15:28:21.000000Z",1.0,2.83,14.5,"Cash",0.0
"2021-09-01T15:28:21.000000Z",2.0,9.3,39.5,"Card",8.05
"2021-09-01T15:28:21.000000Z",1.0,0.8,6.5,"Card",1.45
"2021-09-01T15:28:21.000000Z",1.0,4.94,21.5,"Card",3.0
"2021-09-01T15:28:22.000000Z",1.0,0.3,4.0,"Cash",0.0
"2021-09-01T15:28:22.000000Z",1.0,0.6,5.0,"Card",1.16
"2021-09-01T15:28:23.000000Z",5.0,18.0,57.5,"Card",0.0
"2021-09-01T15:28:23.000000Z",1.0,0.93,6.0,"Card",1.02
"2021-09-01T15:28:23.000000Z",1.0,0.78,5.0,"Card",1.16
"2021-09-01T15:28:23.000000Z",1.0,1.16,7.0,"Card",1.56
"2021-09-01T15:28:23.000000Z",1.0,1.31,8.5,"Cash",0.0
"2021-09-01T15:28:24.000000Z",1.0,1.59,7.5,"Card",1.660000000000
"2021-09-01T15:28:24.000000Z",6.0,1.02,7.5,"Card",1.660000000000
"2021-09-01T15:28:24.000000Z",1.0,18.26,73.0,"Cash",0.0
"2021-09-01T15:28:24.000000Z",1.0,3.1,14.0,"Card",2.96
"2021-09-01T15:28:24.000000Z",2.0,0.1,52.0,"No Charge",0.0
"2021-09-01T15:28:25.000000Z",1.0,3.25,16.5,"Cash",0.0
"2021-09-01T15:28:25.000000Z",2.0,0.56,6.0,"Cash",0.0
"2021-09-01T15:28:25.000000Z",1.0,3.9,20.0,"Card",4.15
"2021-09-01T15:28:25.000000Z",1.0,0.97,6.5,"Card",1.200000000000
"2021-09-01T15:28:26.000000Z",5.0,0.78,8.0,"Card",1.0
"2021-09-01T15:28:26.000000Z",5.0,1.0,6.0,"Card",1.36
"2021-09-01T15:28:26.000000Z",3.0,1.900000000000,10.5,"Card",2.800000000000
"2021-09-01T15:28:26.000000Z",1.0,1.43,12.5,"Cash",0.0
"2021-09-01T15:28:26.000000Z",1.0,9.31,28.0,"Card",5.76
"2021-09-01T15:28:26.000000Z",1.0,2.66,12.5,"Card",2.66
"2021-09-01T15:28:26.000000Z",1.0,1.6,9.5,"Cash",0.0
"2021-09-01T15:28:27.000000Z",1.0,2.0,12.0,"Card",2.550000000000
"2021-09-01T15:28:27.000000Z",1.0,0.85,6.5,"Cash",0.0
"2021-09-01T15:28:27.000000Z",1.0,2.7,11.0,"Card",2.36
"2021-09-01T15:28:27.000000Z",3.0,0.9,6.0,"Card",1.35
"2021-09-01T15:28:27.000000Z",5.0,3.74,18.0,"Card",3.760000000000
"2021-09-01T15:28:28.000000Z",1.0,0.9,6.5,"Card",1.35
"2021-09-01T15:28:28.000000Z",1.0,0.9,8.0,"Cash",0.0
"2021-09-01T15:28:28.000000Z",1.0,2.5,11.5,"Card",2.45
"2021-09-01T15:28:28.000000Z",1.0,0.8,6.5,"Card",1.46
"2021-09-01T15:28:28.000000Z",2.0,5.9,22.5,"Card",0.0
"2021-09-01T15:28:28.000000Z",1.0,0.6,4.5,"Card",0.5
"2021-09-01T15:28:28.000000Z",1.0,0.62,6.5,"Cash",0.0
"2021-09-01T15:28:28.000000Z",1.0,7.100000000000,23.0,"Card",5.95
"2021-09-01T15:28:28.000000Z",1.0,9.200000000000,33.0,"Cash",0.0
"2021-09-01T15:28:29.000000Z",2.0,0.5,4.5,"Card",1.05
"2021-09-01T15:28:29.000000Z",1.0,3.6,16.0,"Card",0.0
"2021-09-01T15:28:29.000000Z",1.0,5.4,26.5,"Cash",0.0
"2021-09-01T15:28:29.000000Z",0.0,0.4,4.5,"Card",1.05
"2021-09-01T15:28:30.000000Z",1.0,1.7,11.0,"Card",2.35
"2021-09-01T15:28:30.000000Z",2.0,0.84,5.5,"Cash",0.0
"2021-09-01T15:28:30.000000Z",1.0,1.400000000000,8.0,"Cash",0.0
"2021-09-01T15:28:31.000000Z",2.0,3.95,17.5,"Cash",0.0
"2021-09-01T15:28:31.000000Z",1.0,1.59,10.5,"Card",2.260000000000
"2021-09-01T15:28:31.000000Z",1.0,1.0,7.0,"Card",1.55
"2021-09-01T15:28:32.000000Z",1.0,1.0,6.5,"Card",2.15
"2021-09-01T15:28:32.000000Z",1.0,0.9,7.0,"Cash",0.0
"2021-09-01T15:28:32.000000Z",1.0,1.05,10.5,"Cash",0.0
"2021-09-01T15:28:32.000000Z",1.0,1.2,7.0,"Card",1.56
"2021-09-01T15:28:32.000000Z",1.0,1.49,9.5,"Card",2.06
"2021-09-01T15:28:32.000000Z",1.0,1.400000000000,9.5,"Card",1.0
"2021-09-01T15:28:32.000000Z",2.0,5.36,18.0,"Card",4.7
"2021-09-01T15:28:33.000000Z",1.0,1.99,12.0,"Card",0.0
"2021-09-01T15:28:33.000000Z",1.0,2.08,10.0,"Card",3.54
"2021-09-01T15:28:33.000000Z",1.0,1.5,9.0,"Card",1.95
"2021-09-01T15:28:33.000000Z",1.0,1.31,9.0,"Card",1.0
"2021-09-01T15:28:33.000000Z",1.0,8.66,38.5,"Card",0.0
"2021-09-01T15:28:33.000000Z",1.0,2.2,13.0,"Card",1.0
"2021-09-01T15:28:33.000000Z",1.0,1.78,10.0,"Card",2.16
"2021-09-01T15:28:34.000000Z",1.0,4.5,17.5,"Card",4.55
"2021-09-01T15:28:34.000000Z",1.0,1.5,9.0,"Card",1.0
"2021-09-01T15:28:34.000000Z",2.0,2.09,12.0,"Card",2.56
"2021-09-01T15:28:34.000000Z",1.0,1.7,11.5,"Cash",0.0
"2021-09-01T15:28:34.000000Z",1.0,10.6,31.5,"Card",7.600000000000
"2021-09-01T15:28:34.000000Z",1.0,2.1,10.0,"Card",2.16
"2021-09-01T15:28:34.000000Z",5.0,0.820000000000,6.0,"Card",1.36
"2021-09-01T15:28:35.000000Z",1.0,1.46,9.5,"Card",2.06
"2021-09-01T15:28:35.000000Z",1.0,2.58,11.5,"Card",2.46
"2021-09-01T15:28:35.000000Z",1.0,0.91,10.5,"Card",3.39
"2021-09-01T15:28:35.000000Z",2.0,1.3,8.5,"Card",1.86
"2021-09-01T15:28:35.000000Z",2.0,1.12,6.5,"Card",0.0
"2021-09-01T15:28:35.000000Z",6.0,15.34,61.5,"Card",18.080000000000
"2021-09-01T15:28:35.000000Z",1.0,11.0,37.0,"Card",8.700000000000
"2021-09-01T15:28:35.000000Z",1.0,0.96,7.0,"Cash",0.0
"2021-09-01T15:28:36.000000Z",1.0,0.350000000000,4.5,"Cash",0.0
"2021-09-01T15:28:36.000000Z",1.0,2.4,11.5,"Card",2.45
"2021-09-01T15:28:36.000000Z",1.0,2.86,12.0,"Card",2.56
"2021-09-01T15:28:36.000000Z",1.0,1.1,9.0,"Card",1.95
"2021-09-01T15:28:36.000000Z",2.0,1.5,11.0,"Card",2.35
"2021-09-01T15:28:36.000000Z",1.0,1.390000000000,8.5,"Card",2.32
"2021-09-01T15:28:37.000000Z",5.0,3.300000000000,16.5,"Card",3.46
"2021-09-01T15:28:37.000000Z",1.0,3.300000000000,15.0,"Cash",0.0
"2021-09-01T15:28:37.000000Z",1.0,11.5,39.5,"Card",8.05
"2021-09-01T15:28:37.000000Z",1.0,0.56,4.5,"Card",1.32
"2021-09-01T15:28:37.000000Z",2.0,2.59,12.5,"Cash",0.0
"2021-09-01T15:28:37.000000Z",1.0,5.16,21.0,"Card",4.36
"2021-09-01T15:28:38.000000Z",1.0,1.28,7.0,"Cash",0.0
"2021-09-01T15:28:38.000000Z",1.0,1.3,7.5,"Cash",0.0
"2021-09-01T15:28:38.000000Z",2.0,4.810000000000,16.5,"Cash",0.0
"2021-09-01T15:28:38.000000Z",2.0,0.78,5.0,"Card",1.0
"2021-09-01T15:28:38.000000Z",1.0,2.5,12.5,"Card",2.65
"2021-09-01T15:28:39.000000Z",2.0,1.24,7.0,"Cash",0.0
"2021-09-01T15:28:39.000000Z",1.0,1.8,10.5,"Card",2.25
"2021-09-01T15:28:39.000000Z",2.0,2.300000000000,13.5,"Card",3.0
"2021-09-01T15:28:39.000000Z",1.0,2.81,15.5,"Cash",0.0
"2021-09-01T15:28:39.000000Z",1.0,1.29,10.5,"Card",3.39
"2021-09-01T15:28:39.000000Z",1.0,1.5,8.0,"Card",1.75
"2021-09-01T15:28:40.000000Z",1.0,2.32,10.5,"Cash",0.0
"2021-09-01T15:28:40.000000Z",1.0,1.09,7.0,"Card",1.0
"2021-09-01T15:28:40.000000Z",2.0,1.6,10.0,"Card",2.15
"2021-09-01T15:28:41.000000Z",1.0,7.46,32.0,"Card",0.0
"2021-09-01T15:28:41.000000Z",1.0,2.300000000000,12.5,"Card",2.65
"2021-09-01T15:28:41.000000Z",1.0,9.31,30.5,"Card",7.41
"2021-09-01T15:28:41.000000Z",1.0,1.2,11.0,"Cash",0.0
"2021-09-01T15:28:41.000000Z",1.0,0.84,9.5,"Card",1.0
"2021-09-01T15:28:41.000000Z",1.0,18.09,52.0,"Cash",0.0
"2021-09-01T15:28:41.000000Z",1.0,0.73,5.0,"Card",1.45
"2021-09-01T15:28:41.000000Z",1.0,1.36,8.5,"Card",2.79
"2021-09-01T15:28:41.000000Z",1.0,1.8,7.5,"Card",1.650000000000
"2021-09-01T15:28:41.000000Z",2.0,15.69,43.5,"Card",9.94
"2021-09-01T15:28:41.000000Z",1.0,2.15,10.0,"Card",2.16
"2021-09-01T15:28:42.000000Z",1.0,1.6,9.5,"Card",2.05
"2021-09-01T15:28:42.000000Z",1.0,0.97,6.0,"Card",1.36
"2021-09-01T15:28:42.000000Z",3.0,0.91,6.5,"Card",0.0
"2021-09-01T15:28:42.000000Z",1.0,12.1,38.5,"Card",9.0
"2021-09-01T15:28:42.000000Z",1.0,2.73,14.0,"Card",2.5
"2021-09-01T15:28:42.000000Z",1.0,2.48,14.5,"Cash",0.0
"2021-09-01T15:28:42.000000Z",1.0,1.1,7.5,"Card",0.830000000000
"2021-09-01T15:28:42.000000Z",1.0,4.0,18.0,"Card",3.75
"2021-09-01T15:28:42.000000Z",6.0,1.73,10.0,"Card",2.16
"2021-09-01T15:28:43.000000Z",6.0,0.690000000000,5.0,"Card",1.16
"2021-09-01T15:28:43.000000Z",1.0,2.05,13.0,"Card",2.760000000000
"2021-09-01T15:28:43.000000Z",1.0,1.75,13.0,"Cash",0.0
"2021-09-01T15:28:43.000000Z",1.0,2.24,11.0,"Card",2.36
"2021-09-01T15:28:43.000000Z",1.0,0.63,4.5,"Cash",0.0
"2021-09-01T15:28:44.000000Z",1.0,4.0,20.0,"Card",4.16
"2021-09-01T15:28:44.000000Z",1.0,1.8,10.5,"Card",2.25
"2021-09-01T15:28:44.000000Z",1.0,1.5,7.0,"Cash",0.0
"2021-09-01T15:28:44.000000Z",1.0,0.24,3.5,"Cash",0.0
"2021-09-01T15:28:44.000000Z",1.0,1.04,6.0,"Card",2.04
"2021-09-01T15:28:44.000000Z",1.0,19.5,52.0,"Card",10.55
"2021-09-01T15:28:44.000000Z",3.0,0.97,6.5,"Card",1.82
"2021-09-01T15:28:44.000000Z",1.0,1.48,8.5,"Cash",0.0
"2021-09-01T15:28:44.000000Z",1.0,1.7,11.5,"Card",2.0
"2021-09-01T15:28:44.000000Z",1.0,0.4,3.5,"Card",0.5
"2021-09-01T15:28:45.000000Z",1.0,1.55,10.0,"Card",2.16
"2021-09-01T15:28:45.000000Z",1.0,0.76,5.0,"Cash",0.0
"2021-09-01T15:28:45.000000Z",6.0,4.5,19.5,"Card",4.060000000000
"2021-09-01T15:28:45.000000Z",1.0,3.06,15.0,"Card",1.0
"2021-09-01T15:28:45.000000Z",1.0,0.4,3.5,"Cash",0.0
"2021-09-01T15:28:45.000000Z",1.0,1.68,8.5,"Card",1.86
"2021-09-01T15:28:45.000000Z",1.0,0.92,5.0,"Cash",0.0
"2021-09-01T15:28:46.000000Z",1.0,0.29,4.0,"Card",1.200000000000
"2021-09-01T15:28:46.000000Z",2.0,1.8,8.0,"Card",1.0
"2021-09-01T15:28:46.000000Z",1.0,1.43,9.5,"Card",2.06
"2021-09-01T15:28:46.000000Z",1.0,3.37,18.0,"Card",4.7
"2021-09-01T15:28:46.000000Z",1.0,1.400000000000,9.5,"Card",2.05
"2021-09-01T15:28:46.000000Z",1.0,1.84,9.0,"Cash",0.0
"2021-09-01T15:28:46.000000Z",1.0,1.86,9.5,"Card",1.0
"2021-09-01T15:28:46.000000Z",2.0,1.3,9.0,"Cash",0.0
"2021-09-01T15:28:46.000000Z",2.0,0.86,6.5,"Card",1.82
"2021-09-01T15:28:46.000000Z",1.0,18.45,52.0,"Cash",0.0
"2021-09-01T15:28:48.000000Z",1.0,0.2,3.0,"Cash",0.0
"2021-09-01T15:28:48.000000Z",1.0,2.1,12.0,"Card",3.0
"2021-09-01T15:28:48.000000Z",1.0,19.1,72.5,"Cash",0.0
"2021-09-01T15:28:48.000000Z",1.0,2.280000000000,12.5,"Card",2.66
"2021-09-01T15:28:49.000000Z",2.0,0.6,4.5,"Card",1.05
"2021-09-01T15:28:49.000000Z",2.0,0.8,5.5,"Card",1.25
"2021-09-01T15:28:49.000000Z",2.0,1.900000000000,8.5,"Cash",0.0
"2021-09-01T15:28:49.000000Z",1.0,1.400000000000,7.5,"Card",1.0
"2021-09-01T15:28:49.000000Z",1.0,3.800000000000,21.0,"Card",0.0
"2021-09-01T15:28:50.000000Z",1.0,2.68,16.5,"Cash",0.0
"2021-09-01T15:28:50.000000Z",1.0,15.4,47.5,"Card",10.8
"2021-09-01T15:28:50.000000Z",1.0,15.02,43.0,"Card",10.950000000000
"2021-09-01T15:28:50.000000Z",2.0,4.75,20.5,"Card",4.26
"2021-09-01T15:28:50.000000Z",2.0,1.08,7.0,"Card",1.56
"2021-09-01T15:28:50.000000Z",1.0,0.88,6.5,"Cash",0.0
"2021-09-01T15:28:50.000000Z",1.0,3.52,18.0,"Card",3.760000000000
"2021-09-01T15:28:51.000000Z",1.0,2.0,15.5,"Card",2.0
